CODGEO,pct_femmes_pop,pct_cadres_pop,age_median_pop
02558,51.96,7.96,42.0
02559,49.9,6.98,42.0
02560,51.47,4.07,42.0
02561,50.34,20.0,42.0
02562,46.7,3.7,42.0
02563,47.73,7.69,42.0
02564,49.9,10.71,42.0
02565,52.54,7.69,42.0
02566,49.35,7.55,42.0
02567,52.93,3.23,42.0
02568,49.38,0.0,42.0
02569,48.53,2.5,42.0
02570,47.46,10.53,42.0
02571,47.83,12.26,42.0
02572,50.73,8.77,42.0
02573,49.12,0.0,42.0
02574,53.25,5.26,42.0
02575,53.0,3.51,42.0
02576,50.46,6.45,42.0
02577,47.78,0.0,42.0
02578,43.75,10.0,42.0
02579,49.25,21.43,42.0
02580,52.15,2.46,42.0
02581,45.54,10.0,42.0
02582,48.75,14.29,42.0
02583,41.27,20.0,42.0
02584,45.3,14.29,42.0
02585,50.2,3.45,42.0
02586,44.06,0.0,42.0
02587,52.14,18.18,42.0
02588,44.12,20.0,42.0
02589,47.7,7.44,42.0
02590,51.15,0.0,42.0
02591,53.47,15.38,42.0
02592,50.78,0.0,42.0
02593,52.21,18.16,42.0
02594,49.24,0.0,42.0
02595,48.18,6.25,42.0
02596,50.76,7.77,42.0
02598,48.02,14.05,42.0
02599,50.6,10.08,42.0
02600,51.71,3.33,42.0
02601,49.71,10.53,42.0
02602,51.07,4.41,42.0
02604,51.28,0.0,42.0
02605,48.96,13.33,42.0
02606,53.76,14.29,42.0
02607,50.52,0.0,42.0
02608,50.67,2.17,42.0
02609,43.48,0.0,42.0
02610,50.38,11.29,42.0
02612,49.15,0.0,42.0
02613,48.79,17.74,42.0
02614,51.77,7.74,42.0
02615,49.15,2.94,42.0
02616,50.27,6.25,42.0
02617,48.31,2.16,42.0
02618,48.93,5.16,42.0
02619,48.99,5.41,42.0
02620,50.61,0.0,42.0
02621,48.5,19.05,42.0
02622,47.27,0.0,42.0
02623,53.76,0.0,42.0
02624,51.09,7.69,42.0
02625,50.68,8.33,42.0
02626,49.95,9.76,42.0
02627,49.62,0.0,42.0
02628,52.53,12.2,42.0
02629,52.9,12.07,42.0
02631,49.72,5.26,42.0
02632,44.64,12.5,42.0
02633,51.61,20.0,42.0
02634,50.56,11.11,42.0
02635,53.06,0.0,42.0
02636,55.25,11.11,42.0
02637,54.07,13.33,42.0
02638,51.87,13.04,42.0
02639,49.89,0.0,42.0
02640,45.71,9.09,42.0
02641,50.37,25.0,42.0
02642,51.2,8.33,42.0
02643,50.5,10.71,42.0
02644,50.1,9.09,42.0
02645,43.92,5.0,42.0
02647,54.65,0.0,42.0
02648,52.75,8.39,42.0
02649,50.04,3.33,42.0
02650,48.08,0.0,42.0
02651,50.0,8.33,42.0
02652,52.88,0.0,42.0
02653,49.04,9.26,42.0
02654,46.99,0.0,42.0
02655,51.37,0.0,42.0
02656,50.24,11.36,42.0
02657,46.53,0.0,42.0
02658,52.28,15.79,42.0
02659,50.69,16.36,42.0
02660,53.33,0.0,42.0
02661,48.68,9.52,42.0
02662,50.17,11.49,42.0
02663,44.17,17.04,42.0
02664,47.15,0.0,42.0
02665,47.15,17.86,42.0
02666,50.54,10.13,42.0
02667,48.28,34.78,42.0
02668,54.85,5.32,42.0
02670,46.62,0.0,42.0
02671,50.89,11.13,42.0
02672,47.92,16.0,42.0
02673,46.9,9.05,42.0
02674,50.0,0.0,42.0
02675,51.22,15.79,42.0
02676,50.71,8.19,42.0
02677,47.75,0.0,42.0
02678,47.37,0.0,42.0
02679,47.06,10.53,42.0
02680,53.13,9.54,42.0
02681,48.96,5.33,42.0
02682,45.69,0.0,42.0
02683,44.07,0.0,42.0
02684,49.7,6.02,42.0
02685,48.54,8.33,42.0
02686,50.6,5.09,42.0
02687,49.95,10.34,42.0
02688,42.22,20.0,42.0
02689,46.34,0.0,42.0
02690,51.47,0.0,42.0
02691,53.19,11.1,42.0
02693,45.58,5.0,42.0
02694,48.83,8.45,42.0
02696,50.0,12.5,42.0
02697,51.0,10.29,42.0
02698,52.48,0.0,42.0
02699,45.43,0.0,42.0
02701,48.76,5.01,42.0
02702,48.2,4.76,42.0
02703,52.0,3.16,42.0
02704,46.38,3.7,42.0
02705,48.1,8.7,42.0
02706,50.62,3.63,42.0
02707,46.37,12.5,42.0
02708,50.23,5.56,42.0
02709,48.43,8.82,42.0
02710,49.2,1.42,42.0
02711,45.35,6.0,42.0
02712,51.41,5.56,42.0
02713,48.76,4.17,42.0
02714,50.66,3.7,42.0
02715,45.24,20.0,42.0
02716,48.97,14.81,42.0
02717,51.59,9.63,42.0
02718,46.61,33.33,42.0
02719,50.84,11.97,42.0
02720,46.92,2.62,42.0
02721,49.36,8.89,42.0
02722,53.17,10.67,42.0
02723,48.45,0.0,42.0
02724,50.0,0.0,42.0
02725,45.99,6.67,42.0
02726,51.43,0.0,42.0
02727,49.76,9.09,42.0
02728,51.13,4.76,42.0
02729,48.15,10.0,42.0
02730,50.46,8.7,42.0
02731,47.92,0.0,42.0
02732,49.41,0.0,42.0
02734,52.23,11.54,42.0
02735,37.5,0.0,42.0
02736,51.5,0.0,42.0
02737,50.22,3.48,42.0
02738,52.42,4.37,42.0
02739,49.75,5.56,42.0
02740,49.78,3.71,42.0
02741,47.05,4.76,42.0
02742,50.82,0.0,42.0
02743,48.12,6.67,42.0
02744,46.91,37.5,42.0
02745,50.43,0.0,42.0
02746,50.95,11.59,42.0
02747,55.0,12.5,42.0
02748,48.91,7.85,42.0
02749,48.82,3.57,42.0
02750,47.74,19.61,42.0
02751,49.65,8.33,42.0
02752,49.27,22.09,42.0
02753,49.93,6.25,42.0
02754,53.23,25.0,42.0
02755,47.87,1.79,42.0
02756,51.8,7.35,42.0
02757,46.87,2.86,42.0
02758,51.76,7.99,42.0
02759,46.09,4.0,42.0
02760,50.0,7.69,42.0
02761,48.34,4.55,42.0
02762,49.12,5.56,42.0
02763,47.72,0.0,42.0
02764,50.0,0.0,42.0
02765,48.95,20.0,42.0
02766,50.0,14.29,42.0
02767,48.9,9.52,42.0
02768,51.39,12.5,42.0
02769,51.03,4.76,42.0
02770,51.9,18.06,42.0
02772,48.59,7.14,42.0
02773,48.72,0.0,42.0
02774,50.0,8.33,42.0
02775,52.62,12.29,42.0
02776,49.88,7.69,42.0
02777,47.18,22.22,42.0
02778,47.52,8.33,42.0
02779,53.22,7.14,42.0
02780,52.51,8.33,42.0
02781,50.78,12.38,42.0
02782,48.11,11.76,42.0
02783,50.0,0.0,42.0
02784,50.64,21.43,42.0
02785,52.33,9.92,42.0
02786,53.17,0.0,42.0
02787,52.13,20.0,42.0
02788,51.95,9.7,42.0
02789,52.28,7.14,42.0
02790,50.84,4.76,42.0
02791,51.58,32.24,42.0
02792,46.45,14.29,42.0
02793,45.13,0.0,42.0
02794,49.46,17.65,42.0
02795,51.76,4.78,42.0
02796,48.39,12.5,42.0
02797,50.58,0.0,42.0
02798,49.68,11.02,42.0
02799,50.32,2.39,42.0
02800,47.28,6.25,42.0
02801,47.55,8.22,42.0
02802,46.31,0.0,42.0
02803,43.79,0.0,42.0
02804,49.32,11.11,42.0
02805,52.19,10.27,42.0
02806,47.76,0.0,42.0
02807,47.63,9.87,42.0
02808,48.13,9.09,42.0
02809,48.1,0.0,42.0
02810,51.45,7.49,42.0
02812,48.79,13.04,42.0
02813,45.47,16.67,42.0
02814,48.77,0.0,42.0
02815,48.69,2.62,42.0
02816,48.18,10.42,42.0
02817,46.99,16.67,42.0
02818,50.89,7.3,42.0
02819,51.46,0.0,42.0
02820,50.05,11.76,42.0
02821,50.91,18.46,42.0
02822,49.88,13.33,42.0
02823,48.65,0.0,42.0
02824,52.02,9.48,42.0
02826,47.75,4.0,42.0
02827,49.6,3.88,42.0
02828,46.07,12.5,42.0
02829,39.53,0.0,42.0
02830,51.58,2.41,42.0
02831,47.12,9.38,42.0
02832,51.12,5.0,42.0
02833,51.08,0.0,42.0
02834,50.34,6.67,42.0
03001,50.0,11.4,42.0
03002,50.76,10.16,42.0
03003,50.63,13.95,42.0
03004,49.31,12.5,42.0
03005,48.49,0.0,42.0
03006,48.63,3.85,42.0
03007,48.65,6.45,42.0
03008,47.91,3.45,42.0
03009,45.06,9.09,42.0
03010,49.02,2.7,42.0
03011,48.56,7.32,42.0
03012,48.12,6.01,42.0
03013,50.97,8.31,42.0
03014,46.32,0.0,42.0
03015,52.42,13.97,42.0
03016,51.75,0.0,42.0
03017,52.91,0.0,42.0
03018,49.55,3.19,42.0
03019,50.93,7.04,42.0
03020,47.43,16.67,42.0
03021,46.56,19.23,42.0
03022,51.82,3.66,42.0
03023,53.73,17.39,42.0
03024,48.84,0.0,42.0
03025,53.03,10.45,42.0
03026,48.7,10.14,42.0
03027,49.48,1.27,42.0
03028,49.83,0.0,42.0
03029,48.85,9.84,42.0
03030,50.16,10.11,42.0
03031,47.46,4.02,42.0
03032,46.17,0.0,42.0
03033,52.49,8.0,42.0
03034,49.59,7.27,42.0
03035,49.74,6.67,42.0
03036,55.06,8.91,42.0
03037,48.59,13.04,42.0
03038,49.94,15.91,42.0
03039,48.34,2.78,42.0
03040,51.42,20.0,42.0
03041,50.93,0.0,42.0
03042,47.46,3.64,42.0
03043,51.52,6.54,42.0
03044,51.4,7.19,42.0
03045,50.33,12.78,42.0
03046,51.02,3.56,42.0
03047,51.26,4.65,42.0
03048,51.34,5.38,42.0
03049,48.13,7.5,42.0
03050,49.11,6.25,42.0
03051,48.75,6.9,42.0
03052,49.54,5.21,42.0
03053,54.88,8.96,42.0
03054,51.48,15.0,42.0
03055,49.74,11.89,42.0
03056,46.44,14.01,42.0
03057,49.49,0.0,42.0
03058,47.37,8.0,42.0
03059,46.75,20.0,42.0
03060,50.02,10.98,42.0
03061,50.8,15.38,42.0
03062,50.19,11.12,42.0
03063,50.49,1.09,42.0
03064,53.37,0.0,42.0
03065,50.08,13.95,42.0
03066,48.9,13.67,42.0
03067,47.76,7.14,42.0
03068,49.58,21.43,42.0
03069,49.74,6.67,42.0
03070,51.8,8.33,42.0
03071,49.08,13.33,42.0
03072,46.23,0.0,42.0
03073,50.0,1.89,42.0
03074,47.12,1.92,42.0
03075,52.53,27.27,42.0
03076,47.95,4.0,42.0
03077,45.74,23.08,42.0
03078,45.01,0.0,42.0
03079,49.65,2.78,42.0
03080,50.86,4.69,42.0
03081,49.96,0.0,42.0
03082,52.39,4.3,42.0
03083,49.04,5.17,42.0
03084,52.75,5.99,42.0
03085,49.81,13.24,42.0
03086,44.33,0.0,42.0
03087,49.93,1.86,42.0
03088,52.43,3.33,42.0
03089,48.73,12.5,42.0
03090,47.85,10.53,42.0
03091,49.73,2.11,42.0
03092,51.03,6.31,42.0
03093,50.26,3.48,42.0
03094,50.96,13.36,42.0
03095,54.64,8.64,42.0
03096,53.93,0.0,42.0
03097,48.88,9.37,42.0
03098,54.13,9.87,42.0
03099,50.46,5.41,42.0
03100,46.98,3.84,42.0
03101,52.12,6.77,42.0
03102,52.05,4.42,42.0
03103,51.73,4.94,42.0
03104,51.16,5.36,42.0
03105,50.99,0.0,42.0
03106,50.96,10.02,42.0
03107,51.83,8.0,42.0
03108,54.98,8.69,42.0
03109,51.32,2.86,42.0
03110,49.94,12.18,42.0
03111,48.99,8.21,42.0
03112,50.02,9.95,42.0
03113,48.81,17.24,42.0
03114,49.85,0.0,42.0
03115,50.87,6.25,42.0
03116,50.34,23.08,42.0
03117,46.53,5.26,42.0
03118,53.22,8.39,42.0
03119,51.27,2.94,42.0
03120,50.36,1.41,42.0
03121,46.72,9.25,42.0
03122,49.73,23.81,42.0
03124,48.18,17.65,42.0
03125,47.58,0.0,42.0
03126,50.35,4.5,42.0
03127,55.5,14.29,42.0
03128,49.55,4.68,42.0
03129,50.96,9.99,42.0
03130,48.11,16.0,42.0
03131,48.83,8.62,42.0
03132,53.86,9.09,42.0
03133,51.32,8.11,42.0
03134,47.53,16.67,42.0
03135,50.94,8.57,42.0
03136,47.09,0.0,42.0
03137,47.38,0.0,42.0
03138,53.41,5.0,42.0
03139,47.49,11.54,42.0
03140,52.9,6.82,42.0
03141,47.06,0.0,42.0
03142,48.27,7.41,42.0
03143,45.65,0.0,42.0
03144,50.78,13.33,42.0
03145,49.87,13.89,42.0
03146,42.05,0.0,42.0
03147,46.67,0.0,42.0
03148,49.49,7.09,42.0
03149,51.23,9.76,42.0
03150,45.63,5.0,42.0
03151,50.79,8.33,42.0
03152,50.44,5.88,42.0
03154,46.32,10.12,42.0
03155,51.24,5.16,42.0
03156,50.52,5.81,42.0
03157,48.12,5.25,42.0
03158,51.06,4.28,42.0
03159,50.37,5.67,42.0
03160,48.94,11.76,42.0
03161,51.6,15.48,42.0
03162,47.5,4.55,42.0
03163,49.06,5.34,42.0
03164,46.56,0.0,42.0
03165,52.91,5.24,42.0
03166,50.96,0.0,42.0
03167,47.36,7.69,42.0
03168,51.11,1.23,42.0
03169,51.79,15.62,42.0
03170,44.96,11.11,42.0
03171,46.52,4.13,42.0
03172,45.11,7.14,42.0
03173,50.01,1.09,42.0
03174,51.09,11.46,42.0
03175,46.14,0.0,42.0
03176,49.38,7.69,42.0
03177,49.39,6.38,42.0
03178,44.72,8.69,42.0
03179,51.5,21.88,42.0
03180,53.04,9.64,42.0
03181,51.19,3.45,42.0
03182,49.75,3.81,42.0
03183,58.45,6.9,42.0
03184,50.37,6.0,42.0
03185,52.62,9.61,42.0
03186,51.25,9.91,42.0
03187,54.94,8.89,42.0
03188,49.28,0.0,42.0
03189,48.85,18.33,42.0
03190,55.32,12.38,42.0
03191,48.74,3.44,42.0
03192,43.71,0.0,42.0
03193,45.99,17.65,42.0
03194,46.45,7.14,42.0
03195,54.74,13.92,42.0
03196,50.51,0.0,42.0
03197,51.14,11.79,42.0
03198,47.26,0.0,42.0
03200,50.94,12.65,42.0
03201,49.88,3.23,42.0
03202,48.91,7.69,42.0
03203,50.53,2.86,42.0
03204,47.17,4.34,42.0
03205,49.19,4.44,42.0
03206,49.1,0.0,42.0
03207,48.18,0.0,42.0
03208,48.59,2.83,42.0
03209,51.66,0.0,42.0
03210,49.09,5.0,42.0
03211,50.31,9.15,42.0
03212,50.19,11.27,42.0
03213,53.23,0.0,42.0
03214,52.73,9.38,42.0
03215,49.87,4.85,42.0
03216,49.68,0.0,42.0
03217,52.06,9.77,42.0
03218,48.06,7.04,42.0
03219,51.1,23.08,42.0
03220,49.23,12.94,42.0
03221,52.87,2.19,42.0
03222,48.54,0.0,42.0
03223,49.54,8.5,42.0
03224,51.85,0.0,42.0
03225,49.3,7.14,42.0
03226,48.63,11.11,42.0
03227,47.93,11.43,42.0
03228,44.64,0.0,42.0
03229,51.55,9.23,42.0
03230,50.09,4.08,42.0
03231,47.59,0.0,42.0
03232,47.37,0.0,42.0
03233,46.53,10.97,42.0
03234,50.98,5.88,42.0
03235,50.28,8.97,42.0
03236,52.59,7.9,42.0
03237,51.44,13.94,42.0
03238,48.79,8.84,42.0
03239,50.19,5.0,42.0
03240,49.52,4.65,42.0
03241,49.87,3.33,42.0
03242,48.83,5.56,42.0
03243,48.84,0.0,42.0
03244,47.37,0.0,42.0
03245,45.97,0.0,42.0
03246,47.5,6.35,42.0
03247,50.95,10.13,42.0
03248,44.2,0.0,42.0
03249,48.15,0.0,42.0
03250,46.82,0.0,42.0
03251,49.17,13.79,42.0
03252,48.39,10.45,42.0
03253,48.57,7.63,42.0
03254,53.15,6.72,42.0
03255,42.47,0.0,42.0
03256,49.76,3.85,42.0
03257,50.27,3.85,42.0
03258,50.95,9.21,42.0
03259,49.38,9.39,42.0
03260,50.63,0.0,42.0
03261,44.69,15.0,42.0
03262,51.99,6.56,42.0
03263,48.76,10.53,42.0
03264,52.68,8.54,42.0
03265,47.47,5.26,42.0
03266,43.89,0.0,42.0
03267,50.2,6.45,42.0
03268,48.09,10.81,42.0
03269,50.0,0.0,42.0
03270,45.0,0.0,42.0
03271,50.84,22.7,42.0
03272,47.62,0.0,42.0
03273,46.91,8.52,42.0
03274,50.98,4.73,42.0
03275,51.81,7.64,42.0
03276,47.71,0.0,42.0
03277,50.07,4.0,42.0
03278,47.3,15.0,42.0
03279,50.45,11.32,42.0
03280,51.11,4.76,42.0
03281,50.96,11.32,42.0
03282,52.06,10.0,42.0
03283,48.69,7.39,42.0
03284,49.74,11.98,42.0
03285,50.0,0.0,42.0
03286,51.47,14.43,42.0
03287,47.97,2.5,42.0
03288,49.77,5.13,42.0
03289,46.5,6.38,42.0
03290,49.42,8.16,42.0
03291,53.18,0.0,42.0
03292,50.7,5.46,42.0
03293,48.12,0.0,42.0
03294,48.17,0.0,42.0
03295,55.38,0.0,42.0
03296,49.19,11.54,42.0
03297,53.07,5.15,42.0
03298,49.83,3.07,42.0
03299,47.99,0.0,42.0
03300,52.13,7.73,42.0
03301,51.21,7.09,42.0
03302,53.66,33.33,42.0
03303,47.39,0.0,42.0
03304,51.07,10.38,42.0
03305,48.4,7.39,42.0
03306,51.63,11.4,42.0
03307,48.25,17.65,42.0
03308,50.66,0.0,42.0
03309,50.42,5.56,42.0
03310,56.62,12.94,42.0
03311,49.58,10.53,42.0
03312,51.49,0.0,42.0
03313,50.41,12.5,42.0
03314,50.03,17.29,42.0
03315,49.23,1.69,42.0
03316,49.86,4.04,42.0
03317,52.2,4.22,42.0
03319,50.3,9.3,42.0
03320,51.81,10.8,42.0
03321,51.57,10.57,42.0
04001,53.08,12.24,42.0
04004,51.02,12.0,42.0
04005,48.44,0.0,42.0
04006,45.54,9.58,42.0
04007,45.83,0.0,42.0
04008,54.0,6.32,42.0
04009,57.14,0.0,42.0
04012,49.41,9.09,42.0
04013,49.7,9.71,42.0
04016,42.11,12.5,42.0
04017,50.0,0.0,42.0
04018,52.38,6.25,42.0
04019,51.5,10.48,42.0
04020,44.14,0.0,42.0
04021,48.15,0.0,42.0
04022,53.35,2.53,42.0
04023,45.5,14.49,42.0
04024,48.0,0.0,42.0
04025,50.78,3.65,42.0
04026,51.9,0.0,42.0
04027,48.05,10.0,42.0
04028,52.07,9.09,42.0
04030,42.11,0.0,42.0
04031,51.72,4.26,42.0
04032,46.21,9.09,42.0
04033,50.31,4.42,42.0
04034,50.71,5.68,42.0
04035,48.52,3.33,42.0
04036,50.35,11.68,42.0
04037,43.37,20.0,42.0
04039,50.3,4.97,42.0
04040,48.48,14.29,42.0
04041,48.85,8.0,42.0
04042,47.59,0.0,42.0
04043,46.84,25.0,42.0
04045,51.73,4.98,42.0
04046,51.15,10.61,42.0
04047,50.88,16.18,42.0
04049,52.2,8.58,42.0
04050,32.81,0.0,42.0
04051,56.12,0.0,42.0
04053,47.64,2.38,42.0
04054,51.9,0.0,42.0
04055,46.86,0.0,42.0
04057,53.93,7.14,42.0
04058,48.99,10.34,42.0
04059,46.15,0.0,42.0
04061,51.14,13.95,42.0
04062,50.0,0.0,42.0
04063,48.67,18.26,42.0
04065,48.19,13.95,42.0
04066,48.99,3.39,42.0
04067,52.78,16.67,42.0
04068,51.02,9.1,42.0
04069,48.65,10.0,42.0
04070,53.75,11.89,42.0
04072,47.27,0.0,42.0
04073,49.37,9.09,42.0
04074,42.0,22.22,42.0
04075,51.83,11.11,42.0
04076,48.88,13.95,42.0
04077,50.58,9.09,42.0
04079,49.22,14.29,42.0
04081,48.0,7.69,42.0
04084,53.37,18.91,42.0
04085,45.76,0.0,42.0
04086,48.12,8.0,42.0
04087,52.59,13.33,42.0
04088,53.29,10.18,42.0
04090,51.32,6.67,42.0
04091,43.71,0.0,42.0
04092,47.46,0.0,42.0
04093,48.39,50.0,42.0
04094,51.98,6.76,42.0
04095,54.55,0.0,42.0
04096,50.43,8.31,42.0
04097,49.59,0.0,42.0
04099,46.59,12.5,42.0
04101,46.62,0.0,42.0
04102,43.79,0.0,42.0
04104,51.25,11.37,42.0
04106,49.17,26.59,42.0
04108,50.52,9.14,42.0
04109,49.4,15.38,42.0
04110,53.05,8.79,42.0
04111,51.44,12.6,42.0
04112,52.72,17.08,42.0
04113,53.65,15.56,42.0
04115,46.28,0.0,42.0
04116,51.53,4.87,42.0
04118,46.67,37.5,42.0
04120,45.97,0.0,42.0
04121,50.23,4.29,42.0
04122,49.45,13.48,42.0
04123,49.12,9.59,42.0
04124,51.78,9.08,42.0
04126,49.91,12.92,42.0
04127,52.85,6.9,42.0
04128,48.67,30.0,42.0
04129,49.02,0.0,42.0
04130,47.65,5.88,42.0
04132,52.69,9.09,42.0
04133,48.71,10.53,42.0
04134,47.72,3.64,42.0
04135,52.39,9.52,42.0
04136,46.35,3.23,42.0
04137,48.15,14.29,42.0
04138,48.45,20.69,42.0
04139,49.02,8.64,42.0
04140,51.97,0.0,42.0
04141,46.8,0.0,42.0
04142,47.73,0.0,42.0
04143,52.95,14.43,42.0
04144,48.53,0.0,42.0
04145,53.74,9.42,42.0
04148,47.1,5.95,42.0
04149,50.77,5.69,42.0
04150,49.5,0.0,42.0
04151,50.19,16.26,42.0
04152,50.74,22.64,42.0
04154,46.88,0.0,42.0
04155,43.21,27.78,42.0
04156,48.67,3.57,42.0
04157,54.38,4.51,42.0
04158,52.7,8.11,42.0
04159,47.19,14.29,42.0
04160,51.79,12.41,42.0
04161,47.43,5.56,42.0
04162,50.09,7.69,42.0
04163,47.79,3.95,42.0
04164,45.57,0.0,42.0
04166,53.35,9.09,42.0
04167,47.97,15.38,42.0
04169,44.55,25.0,42.0
04170,38.67,0.0,42.0
04171,46.25,10.0,42.0
04172,51.35,6.15,42.0
04173,52.33,11.63,42.0
04174,51.81,9.09,42.0
04175,47.67,0.0,42.0
04176,53.78,0.0,42.0
04177,35.73,0.0,42.0
04178,51.73,6.45,42.0
04179,52.33,33.33,42.0
04180,46.27,0.0,42.0
04181,50.98,0.0,42.0
04182,47.32,6.67,42.0
04183,52.84,0.0,42.0
04184,47.18,0.0,42.0
04186,50.56,16.67,42.0
04187,51.22,0.0,42.0
04188,49.72,6.74,42.0
04189,49.63,9.39,42.0
04190,48.31,21.43,42.0
04191,14.29,0.0,42.0
04192,50.88,7.44,42.0
04193,46.98,0.0,42.0
04194,51.49,14.29,42.0
04195,48.59,5.81,42.0
04197,51.85,9.83,42.0
04199,54.14,6.67,42.0
04200,50.57,23.44,42.0
04201,53.68,16.67,42.0
04202,49.24,0.0,42.0
04203,51.42,4.34,42.0
04204,47.44,0.0,42.0
04205,51.23,8.38,42.0
04206,49.62,13.87,42.0
04207,50.5,0.0,42.0
04208,51.2,8.0,42.0
04209,50.55,8.86,42.0
04210,49.0,20.0,42.0
04211,47.19,5.56,42.0
04214,43.31,0.0,42.0
04216,53.46,11.54,42.0
04217,52.18,8.95,42.0
04218,52.4,4.76,42.0
04219,47.33,10.0,42.0
04220,48.41,2.41,42.0
04222,52.72,3.7,42.0
04224,44.0,0.0,42.0
04226,48.8,6.78,42.0
04227,49.1,4.17,42.0
04228,50.0,0.0,42.0
04229,50.29,10.34,42.0
04230,52.52,11.27,42.0
04231,50.19,4.07,42.0
04233,43.57,8.33,42.0
04234,50.47,10.95,42.0
04235,58.06,100.0,42.0
04236,47.46,12.5,42.0
04237,45.24,6.76,42.0
04240,49.69,0.0,42.0
04241,48.96,21.74,42.0
04242,50.08,10.33,42.0
04244,50.27,5.63,42.0
04245,52.43,11.47,42.0
05001,45.03,2.38,42.0
05003,49.38,13.71,42.0
05004,48.72,5.95,42.0
05006,49.98,9.96,42.0
05007,49.14,6.48,42.0
05008,49.72,6.25,42.0
05009,43.43,0.0,42.0
05010,50.42,5.57,42.0
05011,49.52,4.88,42.0
05012,50.72,3.78,42.0
05013,50.0,25.0,42.0
05014,47.92,0.0,42.0
05016,51.62,8.33,42.0
05017,51.24,7.66,42.0
05018,51.06,11.76,42.0
05019,48.67,0.0,42.0
05021,47.89,8.33,42.0
05022,45.94,14.29,42.0
05023,52.06,10.35,42.0
05024,45.58,0.0,42.0
05025,49.73,0.0,42.0
05026,47.82,7.41,42.0
05027,48.74,22.73,42.0
05028,47.93,0.0,42.0
05029,47.54,7.8,42.0
05031,46.93,0.0,42.0
05032,52.03,9.09,42.0
05033,53.66,0.0,42.0
05035,56.67,0.0,42.0
05036,50.82,11.48,42.0
05037,50.39,13.16,42.0
05038,48.14,6.47,42.0
05039,48.86,8.35,42.0
05040,49.94,8.45,42.0
05044,48.75,0.0,42.0
05045,49.65,8.42,42.0
05046,53.31,11.73,42.0
05047,50.99,10.0,42.0
05048,48.66,21.43,42.0
05049,43.14,0.0,42.0
05050,53.6,1.59,42.0
05051,45.83,0.0,42.0
05052,49.08,2.44,42.0
05053,52.13,8.12,42.0
05054,52.09,7.14,42.0
05055,48.32,13.33,42.0
05056,49.59,11.11,42.0
05057,47.54,7.41,42.0
05058,44.97,15.0,42.0
05059,49.04,7.02,42.0
05060,49.08,0.0,42.0
05061,52.34,12.29,42.0
05062,46.59,0.0,42.0
05063,46.3,4.94,42.0
05064,44.5,25.0,42.0
05065,53.65,9.84,42.0
05068,47.37,18.92,42.0
05070,53.74,7.66,42.0
05071,48.12,6.25,42.0
05072,47.19,0.0,42.0
05073,48.62,13.47,42.0
05074,47.4,5.56,42.0
05075,50.0,10.42,42.0
05076,45.71,25.0,42.0
05077,49.19,7.69,42.0
05078,48.0,3.7,42.0
05079,49.79,7.55,42.0
05080,45.95,33.33,42.0
05081,38.46,0.0,42.0
05082,52.61,12.5,42.0
05084,46.85,12.53,42.0
05085,47.79,9.85,42.0
05086,45.19,0.0,42.0
05087,48.22,11.51,42.0
05089,50.0,0.0,42.0
05090,49.76,6.67,42.0
05091,52.5,0.0,42.0
05092,51.37,22.13,42.0
05093,51.92,5.26,42.0
05094,45.45,0.0,42.0
05095,51.96,12.0,42.0
05096,48.76,4.49,42.0
05097,50.47,8.33,42.0
05098,49.58,6.92,42.0
05099,49.51,18.18,42.0
05100,49.84,21.92,42.0
05101,51.32,6.89,42.0
05102,51.22,14.29,42.0
05103,49.56,6.72,42.0
05104,50.17,30.0,42.0
05106,49.83,4.35,42.0
05107,50.74,4.55,42.0
05108,46.96,0.0,42.0
05109,49.42,20.0,42.0
05110,44.81,12.9,42.0
05111,48.68,16.0,42.0
05112,42.53,0.0,42.0
05113,48.47,6.06,42.0
05114,46.79,10.0,42.0
05115,47.18,0.0,42.0
05116,48.77,9.09,42.0
05117,48.11,7.69,42.0
05118,53.62,8.49,42.0
05119,50.58,5.48,42.0
05121,48.73,16.67,42.0
05122,51.67,9.33,42.0
05123,50.51,11.84,42.0
05124,49.35,0.0,42.0
05126,49.46,5.0,42.0
05127,50.0,0.0,42.0
05128,51.57,6.42,42.0
05129,52.53,8.33,42.0
05130,47.96,25.0,42.0
05131,48.05,0.0,42.0
05132,50.98,14.08,42.0
05133,49.51,8.62,42.0
05134,48.76,9.68,42.0
05135,57.14,0.0,42.0
05136,49.44,8.57,42.0
05139,47.29,6.9,42.0
05140,49.85,3.7,42.0
05142,49.88,8.62,42.0
05144,53.04,0.0,42.0
05145,48.31,8.79,42.0
05146,43.38,0.0,42.0
05147,49.3,0.0,42.0
05148,51.13,5.66,42.0
05149,49.69,12.5,42.0
05151,47.46,5.55,42.0
05152,51.69,25.0,42.0
05153,47.93,12.87,42.0
05154,47.19,7.69,42.0
05155,45.71,0.0,42.0
05156,49.41,15.79,42.0
05157,43.86,4.55,42.0
05158,54.7,0.0,42.0
05159,49.41,0.0,42.0
05160,49.92,0.0,42.0
05161,52.05,7.84,42.0
05162,53.27,9.29,42.0
05163,48.73,16.67,42.0
05164,52.12,11.11,42.0
05165,50.53,0.0,42.0
05166,54.64,8.33,42.0
05167,48.24,0.0,42.0
05168,47.21,15.23,42.0
05169,38.78,0.0,42.0
05170,51.61,7.15,42.0
05171,47.51,5.88,42.0
05172,50.71,10.78,42.0
05173,49.23,4.62,42.0
05174,48.04,6.26,42.0
05176,49.47,3.23,42.0
